id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,home_team_rank,away_team_rank
17004,2015-08-12,19:03,第6節,第2日,川崎F,山形,等々力陸上競技場,曇,28.8,65,スカパー!/スカパー!プレミアムサービス,19154,13 大久保 嘉人 FW,10 アルトゥール マイア FW,15 船山 貴之 FW,8 小宮山 尊信 MF,18 エウシーニョ MF,14 中村 憲剛 MF,16 大島 僚太 MF,5 谷口 彰悟 DF,4 井川 祐輔 DF,17 武岡 優斗 DF,30 新井 章太 GK,0,0,1 山岸 範宏 GK,26 宇佐美 宏和 DF,4 西河 翔吾 DF,13 石川 竜也 DF,31 高木 純平 MF,5 アルセウ MF,15 宮阪 政樹 MF,24 ロメロ フランク MF,11 ディエゴ MF,22 キム ボムヨン MF,8 林 陵平 FW,4.0,17.0
17003,2015-08-12,19:04,第6節,第2日,柏,神戸,日立柏サッカー場,曇,25.1,83,スカパー!/スカパー!プレミアムサービス/NHK BS1,12383,11 エデルソン FW,9 工藤 壮人 FW,7 大谷 秀和 MF,17 秋野 央樹 MF,25 小林 祐介 MF,30 クリスティアーノ MF,22 輪湖 直樹 DF,13 エドゥアルド DF,4 鈴木 大輔 DF,27 キム チャンス DF,21 菅野 孝憲 GK,2,0,22 山本 海人 GK,6 高橋 峻希 DF,5 岩波 拓也 DF,16 チョン ウヨン DF,8 高橋 祥平 DF,3 相馬 崇人 DF,19 渡邉 千真 MF,10 森岡 亮太 MF,24 三原 雅俊 MF,9 石津 大介 MF,11 レアンドロ FW,10.0,11.0
17002,2015-08-12,19:04,第6節,第2日,仙台,松本,ユアテックスタジアム仙台,晴,25.0,85,スカパー!/スカパー!プレミアムサービス,15757,11 金園 英学 FW,7 奥埜 博亮 FW,8 野沢 拓也 MF,6 キム ミンテ MF,17 富田 晋伍 MF,10 梁 勇基 MF,23 二見 宏志 DF,5 石川 直樹 DF,2 鎌田 次郎 DF,25 菅井 直樹 DF,1 六反 勇治 GK,3,1,1 村山 智彦 GK,36 安藤 淳 DF,30 酒井 隆介 DF,4 飯田 真輝 DF,3 田中 隼磨 DF,6 岩沼 俊介 MF,23 工藤 浩平 MF,11 喜山 康平 MF,5 岩間 雄大 MF,8 岩上 祐三 MF,39 阿部 吉朗 FW,11.0,16.0
17005,2015-08-12,19:04,第6節,第2日,甲府,FC東京,山梨中銀スタジアム,晴,28.9,53,スカパー!/スカパー!プレミアムサービス,12164,10 バレー FW,9 阿部 拓馬 FW,23 稲垣 祥 FW,27 阿部 翔平 MF,18 下田 北斗 MF,6 マルキーニョス パラナ MF,28 橋爪 勇樹 MF,17 津田 琢磨 DF,3 畑尾 大翔 DF,41 土屋 征夫 DF,21 河田 晃兵 GK,0,1,13 榎本 達也 GK,2 徳永 悠平 DF,3 森重 真人 DF,5 丸山 祐市 DF,50 松田 陸 DF,4 高橋 秀人 MF,7 米本 拓司 MF,22 羽生 直剛 MF,16 ネイサン バーンズ FW,20 前田 遼一 FW,38 東 慶悟 FW,14.0,3.0
17017,2015-08-16,18:04,第7節,第1日,神戸,川崎F,ノエビアスタジアム神戸,屋内,29.2,58,スカパー!/スカパー!プレミアムサービス,15451,11 レアンドロ FW,9 石津 大介 MF,24 三原 雅俊 MF,10 森岡 亮太 MF,19 渡邉 千真 MF,3 相馬 崇人 DF,8 高橋 祥平 DF,16 チョン ウヨン DF,5 岩波 拓也 DF,6 高橋 峻希 DF,22 山本 海人 GK,2,0,30 新井 章太 GK,17 武岡 優斗 DF,4 井川 祐輔 DF,5 谷口 彰悟 DF,8 小宮山 尊信 DF,16 大島 僚太 MF,14 中村 憲剛 MF,18 エウシーニョ MF,19 森谷 賢太郎 MF,9 杉本 健勇 FW,13 大久保 嘉人 FW,11.0,4.0
17018,2015-08-16,19:04,第7節,第1日,広島,柏,エディオンスタジアム広島,晴,26.8,83,スカパー!/スカパー!プレミアムサービス,14471,11 佐藤 寿人 FW,24 野津田 岳人 MF,9 ドウグラス MF,18 柏 好文 MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,27 清水 航平 MF,4 水本 裕貴 DF,5 千葉 和彦 DF,33 塩谷 司 DF,1 林 卓人 GK,0,3,21 菅野 孝憲 GK,27 キム チャンス DF,4 鈴木 大輔 DF,13 エドゥアルド DF,22 輪湖 直樹 DF,30 クリスティアーノ MF,25 小林 祐介 MF,8 茨田 陽生 MF,7 大谷 秀和 MF,9 工藤 壮人 FW,15 武富 孝介 FW,2.0,8.0
17016,2015-08-16,18:04,第7節,第1日,清水,新潟,IAIスタジアム日本平,晴,27.2,84,スカパー!/スカパー!プレミアムサービス,14724,9 鄭 大世 FW,18 ピーター ウタカ FW,19 ミッチェル デューク MF,10 大前 元紀 MF,22 枝村 匠馬 MF,7 本田 拓也 MF,16 六平 光成 MF,4 カルフィン ヨン ア ピン DF,45 角田 誠 DF,26 鎌田 翔雅 DF,21 杉山 力裕 GK,1,1,21 守田 達弥 GK,24 川口 尚紀 DF,4 舞行龍ジェームズ DF,2 大野 和成 DF,7 コルテース DF,8 レオ シルバ MF,25 小泉 慶 MF,13 加藤 大 MF,23 山本 康裕 MF,11 指宿 洋史 FW,9 山崎 亮平 FW,17.0,15.0
17015,2015-08-16,18:04,第7節,第1日,松本,名古屋,松本平広域公園総合球技場,晴,27.4,57,スカパー!/スカパー!プレミアムサービス,17442,9 オビナ FW,8 岩上 祐三 MF,11 喜山 康平 MF,17 飯尾 竜太朗 MF,5 岩間 雄大 MF,23 工藤 浩平 MF,36 安藤 淳 DF,4 飯田 真輝 DF,30 酒井 隆介 DF,3 田中 隼磨 DF,1 村山 智彦 GK,0,1,1 楢﨑 正剛 GK,19 矢野 貴章 DF,2 竹内 彬 DF,4 田中 マルクス闘莉王 DF,6 本多 勇喜 DF,22 小屋松 知哉 MF,13 磯村 亮太 MF,20 矢田 旭 MF,10 小川 佳純 MF,32 川又 堅碁 FW,11 永井 謙佑 FW,16.0,6.0
17014,2015-08-16,18:03,第7節,第1日,横浜FM,甲府,日産スタジアム,晴のち雨,28.0,85,スカパー!/スカパー!プレミアムサービス,19207,18 ラフィーニャ FW,11 齋藤 学 MF,6 三門 雄大 MF,39 アデミウソン MF,8 中町 公祐 MF,28 喜田 拓也 MF,23 下平 匠 DF,5 ファビオ DF,22 中澤 佑二 DF,13 小林 祐三 DF,21 飯倉 大樹 GK,2,0,21 河田 晃兵 GK,41 土屋 征夫 DF,3 畑尾 大翔 DF,17 津田 琢磨 DF,8 新井 涼平 MF,23 稲垣 祥 MF,6 マルキーニョス パラナ MF,18 下田 北斗 MF,27 阿部 翔平 MF,15 伊東 純也 FW,10 バレー FW,8.0,14.0
17013,2015-08-16,18:04,第7節,第1日,FC東京,G大阪,味の素スタジアム,雨のち曇,26.4,87,スカパー!/スカパー!プレミアムサービス,37978,20 前田 遼一 FW,17 河野 広貴 FW,16 ネイサン バーンズ FW,22 羽生 直剛 MF,7 米本 拓司 MF,4 高橋 秀人 MF,50 松田 陸 DF,5 丸山 祐市 DF,3 森重 真人 DF,2 徳永 悠平 DF,13 榎本 達也 GK,2,1,1 東口 順昭 GK,14 米倉 恒貴 DF,5 丹羽 大輝 DF,8 岩下 敬輔 DF,4 藤春 廣輝 DF,15 今野 泰幸 MF,7 遠藤 保仁 MF,13 阿部 浩之 MF,11 倉田 秋 MF,39 宇佐美 貴史 FW,29 パトリック FW,3.0,5.0
17012,2015-08-16,18:04,第7節,第1日,浦和,湘南,埼玉スタジアム2002,曇,26.4,86,スカパー!/スカパー!プレミアムサービス,36185,30 興梠 慎三 FW,19 武藤 雄樹 MF,7 梅崎 司 MF,3 宇賀神 友弥 MF,22 阿部 勇樹 MF,8 柏木 陽介 MF,24 関根 貴大 MF,5 槙野 智章 DF,4 那須 大亮 DF,46 森脇 良太 DF,1 西川 周作 GK,1,0,1 秋元 陽太 GK,3 遠藤 航 DF,4 アンドレ バイア DF,17 三竿 雄斗 DF,5 古林 将太 MF,16 石川 俊輝 MF,6 永木 亮太 MF,10 菊池 大介 MF,2 菊地 俊介 FW,19 大槻 周平 FW,23 高山 薫 FW,1.0,9.0
17011,2015-08-16,19:04,第7節,第1日,鹿島,仙台,県立カシマサッカースタジアム,晴,26.1,94,スカパー!/スカパー!プレミアムサービス/NHK BS1,16554,11 ダヴィ FW,18 赤﨑 秀平 FW,13 中村 充孝 MF,25 遠藤 康 MF,40 小笠原 満男 MF,20 柴崎 岳 MF,16 山本 脩斗 DF,3 昌子 源 DF,14 ファン ソッコ DF,22 西 大伍 DF,21 曽ヶ端 準 GK,3,2,1 六反 勇治 GK,25 菅井 直樹 DF,2 鎌田 次郎 DF,5 石川 直樹 DF,23 二見 宏志 DF,14 金久保 順 MF,17 富田 晋伍 MF,10 梁 勇基 MF,8 野沢 拓也 MF,7 奥埜 博亮 FW,11 金園 英学 FW,6.0,12.0
17010,2015-08-16,18:04,第7節,第1日,山形,鳥栖,NDソフトスタジアム山形,曇,26.7,70,スカパー!/スカパー!プレミアムサービス,10096,34 高崎 寛之 FW,22 キム ボムヨン MF,11 ディエゴ MF,24 ロメロ フランク MF,15 宮阪 政樹 MF,5 アルセウ MF,31 高木 純平 MF,13 石川 竜也 DF,4 西河 翔吾 DF,26 宇佐美 宏和 DF,1 山岸 範宏 GK,1,3,33 林 彰洋 GK,23 吉田 豊 DF,36 菊地 直哉 DF,5 キム ミンヒョク DF,10 金 民友 DF,8 水沼 宏太 MF,28 高橋 義希 MF,14 藤田 直之 MF,25 早坂 良太 MF,24 鎌田 大地 FW,29 谷口 博之 FW,18.0,12.0
17026,2015-08-20,19:03,第8節,第1日,柏,松本,日立柏サッカー場,曇のち雨,25.6,91,スカパー!/スカパー!プレミアムサービス,7385,9 工藤 壮人 FW,11 エデルソン FW,7 大谷 秀和 MF,8 茨田 陽生 MF,15 武富 孝介 MF,30 クリスティアーノ MF,22 輪湖 直樹 DF,13 エドゥアルド DF,4 鈴木 大輔 DF,27 キム チャンス DF,21 菅野 孝憲 GK,2,0,1 村山 智彦 GK,3 田中 隼磨 DF,4 飯田 真輝 DF,30 酒井 隆介 DF,36 安藤 淳 DF,8 岩上 祐三 MF,6 岩沼 俊介 MF,23 工藤 浩平 MF,11 喜山 康平 MF,5 岩間 雄大 MF,9 オビナ FW,7.0,16.0
17027,2015-08-22,19:00,第8節,第2日,G大阪,清水,万博記念競技場,晴,27.4,67,スカパー!/スカパー!プレミアムサービス,15333,29 パトリック FW,11 倉田 秋 MF,39 宇佐美 貴史 MF,19 大森 晃太郎 MF,7 遠藤 保仁 MF,15 今野 泰幸 MF,4 藤春 廣輝 DF,6 金 正也 DF,5 丹羽 大輝 DF,14 米倉 恒貴 DF,1 東口 順昭 GK,1,0,21 杉山 力裕 GK,26 鎌田 翔雅 DF,45 角田 誠 DF,4 カルフィン ヨン ア ピン DF,16 六平 光成 DF,22 枝村 匠馬 MF,7 本田 拓也 MF,19 ミッチェル デューク MF,39 白崎 凌兵 FW,10 大前 元紀 FW,9 鄭 大世 FW,4.0,17.0
17025,2015-08-22,18:34,第8節,第2日,浦和,仙台,埼玉スタジアム2002,晴,30.1,69,スカパー!/スカパー!プレミアムサービス,33932,30 興梠 慎三 FW,19 武藤 雄樹 MF,7 梅崎 司 MF,3 宇賀神 友弥 MF,22 阿部 勇樹 MF,8 柏木 陽介 MF,14 平川 忠亮 MF,5 槙野 智章 DF,4 那須 大亮 DF,46 森脇 良太 DF,1 西川 周作 GK,3,1,1 六反 勇治 GK,25 菅井 直樹 DF,29 上本 大海 DF,2 鎌田 次郎 DF,5 石川 直樹 DF,4 蜂須賀 孝治 DF,10 梁 勇基 MF,6 キム ミンテ MF,17 富田 晋伍 MF,8 野沢 拓也 MF,11 金園 英学 FW,1.0,13.0
17024,2015-08-22,18:34,第8節,第2日,鹿島,山形,県立カシマサッカースタジアム,晴,28.1,79,スカパー!/スカパー!プレミアムサービス,16700,8 土居 聖真 FW,33 金崎 夢生 FW,7 カイオ MF,25 遠藤 康 MF,20 柴崎 岳 MF,4 山村 和也 MF,16 山本 脩斗 DF,3 昌子 源 DF,23 植田 直通 DF,22 西 大伍 DF,21 曽ヶ端 準 GK,3,0,1 山岸 範宏 GK,26 宇佐美 宏和 DF,4 西河 翔吾 DF,13 石川 竜也 DF,6 山田 拓巳 MF,5 アルセウ MF,15 宮阪 政樹 MF,24 ロメロ フランク MF,29 川西 翔太 MF,22 キム ボムヨン MF,11 ディエゴ FW,6.0,18.0
17020,2015-08-22,18:04,第8節,第2日,甲府,神戸,山梨中銀スタジアム,晴,29.8,65,スカパー!/スカパー!プレミアムサービス,9113,10 バレー FW,15 伊東 純也 FW,23 稲垣 祥 FW,27 阿部 翔平 MF,18 下田 北斗 MF,6 マルキーニョス パラナ MF,8 新井 涼平 MF,17 津田 琢磨 DF,4 山本 英臣 DF,41 土屋 征夫 DF,21 河田 晃兵 GK,1,0,22 山本 海人 GK,6 高橋 峻希 DF,5 岩波 拓也 DF,16 チョン ウヨン DF,8 高橋 祥平 DF,3 相馬 崇人 DF,19 渡邉 千真 MF,24 三原 雅俊 MF,10 森岡 亮太 MF,9 石津 大介 MF,11 レアンドロ FW,13.0,11.0
17022,2015-08-22,19:04,第8節,第2日,名古屋,FC東京,豊田スタジアム,晴,28.8,62,スカパー!/スカパー!プレミアムサービス,19011,11 永井 謙佑 FW,32 川又 堅碁 FW,10 小川 佳純 MF,20 矢田 旭 MF,13 磯村 亮太 MF,22 小屋松 知哉 MF,6 本多 勇喜 DF,4 田中 マルクス闘莉王 DF,2 竹内 彬 DF,19 矢野 貴章 DF,1 楢﨑 正剛 GK,0,0,13 榎本 達也 GK,2 徳永 悠平 DF,5 丸山 祐市 DF,29 吉本 一謙 DF,50 松田 陸 DF,4 高橋 秀人 MF,7 米本 拓司 MF,22 羽生 直剛 MF,16 ネイサン バーンズ FW,17 河野 広貴 FW,20 前田 遼一 FW,8.0,2.0
17021,2015-08-22,19:03,第8節,第2日,新潟,広島,デンカビッグスワンスタジアム,曇,25.7,83,スカパー!/スカパー!プレミアムサービス,19615,9 山崎 亮平 FW,11 指宿 洋史 FW,13 加藤 大 MF,23 山本 康裕 MF,25 小泉 慶 MF,8 レオ シルバ MF,7 コルテース DF,3 大井 健太郎 DF,4 舞行龍ジェームズ DF,24 川口 尚紀 DF,21 守田 達弥 GK,0,2,1 林 卓人 GK,33 塩谷 司 DF,5 千葉 和彦 DF,4 水本 裕貴 DF,14 ミキッチ MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,18 柏 好文 MF,9 ドウグラス MF,24 野津田 岳人 MF,11 佐藤 寿人 FW,15.0,2.0
17019,2015-08-22,19:04,第8節,第2日,湘南,川崎F,ShonanBMWスタジアム平塚,曇,27.8,88,スカパー!/スカパー!プレミアムサービス/NHK BS1,14136,23 高山 薫 FW,11 藤田 祥史 FW,2 菊地 俊介 FW,10 菊池 大介 MF,6 永木 亮太 MF,16 石川 俊輝 MF,5 古林 将太 MF,17 三竿 雄斗 DF,4 アンドレ バイア DF,3 遠藤 航 DF,1 秋元 陽太 GK,2,1,30 新井 章太 GK,17 武岡 優斗 DF,4 井川 祐輔 DF,5 谷口 彰悟 DF,8 小宮山 尊信 DF,16 大島 僚太 MF,14 中村 憲剛 MF,18 エウシーニョ MF,19 森谷 賢太郎 MF,9 杉本 健勇 FW,13 大久保 嘉人 FW,7.0,5.0
17023,2015-08-22,19:04,第8節,第2日,鳥栖,横浜FM,ベストアメニティスタジアム,晴,27.4,60,スカパー!/スカパー!プレミアムサービス,18321,29 谷口 博之 FW,24 鎌田 大地 FW,25 早坂 良太 MF,14 藤田 直之 MF,28 高橋 義希 MF,8 水沼 宏太 MF,10 金 民友 DF,5 キム ミンヒョク DF,36 菊地 直哉 DF,23 吉田 豊 DF,33 林 彰洋 GK,1,2,21 飯倉 大樹 GK,13 小林 祐三 DF,22 中澤 佑二 DF,5 ファビオ DF,23 下平 匠 DF,8 中町 公祐 MF,6 三門 雄大 MF,39 アデミウソン MF,10 中村 俊輔 MF,11 齋藤 学 MF,16 伊藤 翔 FW,12.0,7.0
17031,2015-08-29,19:04,第9節,第1日,広島,名古屋,エディオンスタジアム広島,雨,22.1,93,スカパー!/スカパー!プレミアムサービス/NHK BS1,13916,11 佐藤 寿人 FW,24 野津田 岳人 MF,9 ドウグラス MF,18 柏 好文 MF,6 青山 敏弘 MF,8 森﨑 和幸 MF,14 ミキッチ MF,4 水本 裕貴 DF,5 千葉 和彦 DF,33 塩谷 司 DF,1 林 卓人 GK,5,2,1 楢﨑 正剛 GK,19 矢野 貴章 DF,2 竹内 彬 DF,4 田中 マルクス闘莉王 DF,6 本多 勇喜 DF,11 永井 謙佑 MF,13 磯村 亮太 MF,20 矢田 旭 MF,10 小川 佳純 MF,32 川又 堅碁 FW,18 ノヴァコヴィッチ FW,2.0,10.0
17030,2015-08-29,19:04,第9節,第1日,神戸,鳥栖,神戸総合運動公園ユニバー記念競技場,雨時々曇,24.9,82,スカパー!/スカパー!プレミアムサービス,14637,11 レアンドロ FW,19 渡邉 千真 MF,9 石津 大介 MF,10 森岡 亮太 MF,24 三原 雅俊 MF,16 チョン ウヨン MF,3 相馬 崇人 DF,14 増川 隆洋 DF,5 岩波 拓也 DF,25 奥井 諒 DF,22 山本 海人 GK,7,1,33 林 彰洋 GK,15 丹羽 竜平 DF,36 菊地 直哉 DF,29 谷口 博之 DF,23 吉田 豊 DF,8 水沼 宏太 MF,28 高橋 義希 MF,14 藤田 直之 MF,10 金 民友 MF,24 鎌田 大地 FW,11 豊田 陽平 FW,11.0,12.0
17033,2015-08-29,19:03,第9節,第1日,川崎F,鹿島,等々力陸上競技場,曇のち雨,21.4,80,スカパー!/スカパー!プレミアムサービス,22632,13 大久保 嘉人 FW,9 杉本 健勇 FW,10 アルトゥール マイア FW,14 中村 憲剛 MF,16 大島 僚太 MF,6 山本 真希 MF,20 車屋 紳太郎 DF,5 谷口 彰悟 DF,4 井川 祐輔 DF,18 エウシーニョ DF,30 新井 章太 GK,1,3,21 曽ヶ端 準 GK,22 西 大伍 DF,14 ファン ソッコ DF,3 昌子 源 DF,16 山本 脩斗 DF,20 柴崎 岳 MF,40 小笠原 満男 MF,25 遠藤 康 MF,7 カイオ MF,33 金崎 夢生 FW,8 土居 聖真 FW,6.0,5.0
17028,2015-08-29,19:04,第9節,第1日,仙台,新潟,ユアテックスタジアム仙台,曇,20.4,84,スカパー!/スカパー!プレミアムサービス,14573,20 ハモン ロペス FW,7 奥埜 博亮 FW,8 野沢 拓也 MF,10 梁 勇基 MF,17 富田 晋伍 MF,14 金久保 順 MF,5 石川 直樹 DF,29 上本 大海 DF,3 渡部 博文 DF,4 蜂須賀 孝治 DF,1 六反 勇治 GK,0,1,21 守田 達弥 GK,24 川口 尚紀 DF,4 舞行龍ジェームズ DF,3 大井 健太郎 DF,7 コルテース DF,8 レオ シルバ MF,13 加藤 大 MF,16 佐藤 優平 MF,23 山本 康裕 MF,11 指宿 洋史 FW,9 山崎 亮平 FW,14.0,15.0
17029,2015-08-29,18:04,第9節,第1日,清水,FC東京,IAIスタジアム日本平,曇,25.3,75,スカパー!/スカパー!プレミアムサービス,14954,18 ピーター ウタカ FW,9 鄭 大世 FW,19 ミッチェル デューク MF,39 白崎 凌兵 MF,22 枝村 匠馬 MF,7 本田 拓也 MF,4 カルフィン ヨン ア ピン DF,3 平岡 康裕 DF,45 角田 誠 DF,16 六平 光成 DF,21 杉山 力裕 GK,1,1,13 榎本 達也 GK,2 徳永 悠平 DF,3 森重 真人 DF,5 丸山 祐市 DF,6 太田 宏介 DF,4 高橋 秀人 MF,7 米本 拓司 MF,22 羽生 直剛 MF,16 ネイサン バーンズ FW,17 河野 広貴 FW,20 前田 遼一 FW,17.0,3.0
17034,2015-08-29,18:30,第9節,第1日,横浜FM,浦和,日産スタジアム,曇,22.5,82,スカパー!/スカパー!プレミアムサービス,33467,16 伊藤 翔 FW,11 齋藤 学 MF,10 中村 俊輔 MF,39 アデミウソン MF,6 三門 雄大 MF,8 中町 公祐 MF,23 下平 匠 DF,5 ファビオ DF,22 中澤 佑二 DF,13 小林 祐三 DF,21 飯倉 大樹 GK,4,0,1 西川 周作 GK,46 森脇 良太 DF,4 那須 大亮 DF,5 槙野 智章 DF,24 関根 貴大 MF,8 柏木 陽介 MF,22 阿部 勇樹 MF,3 宇賀神 友弥 MF,7 梅崎 司 MF,19 武藤 雄樹 MF,30 興梠 慎三 FW,7.0,1.0
17035,2015-08-30,19:04,第9節,第2日,G大阪,湘南,万博記念競技場,曇,25.8,74,スカパー!/スカパー!プレミアムサービス,14985,29 パトリック FW,11 倉田 秋 MF,39 宇佐美 貴史 MF,19 大森 晃太郎 MF,7 遠藤 保仁 MF,15 今野 泰幸 MF,4 藤春 廣輝 DF,8 岩下 敬輔 DF,5 丹羽 大輝 DF,14 米倉 恒貴 DF,1 東口 順昭 GK,1,0,1 秋元 陽太 GK,3 遠藤 航 DF,4 アンドレ バイア DF,17 三竿 雄斗 DF,5 古林 将太 MF,16 石川 俊輝 MF,6 永木 亮太 MF,10 菊池 大介 MF,19 大槻 周平 FW,2 菊地 俊介 FW,23 高山 薫 FW,4.0,8.0
17032,2015-08-30,19:03,第9節,第2日,柏,甲府,日立柏サッカー場,雨のち曇,21.5,94,スカパー!/スカパー!プレミアムサービス,8002,11 エデルソン FW,9 工藤 壮人 FW,17 秋野 央樹 MF,8 茨田 陽生 MF,15 武富 孝介 MF,30 クリスティアーノ MF,2 藤田 優人 DF,13 エドゥアルド DF,4 鈴木 大輔 DF,27 キム チャンス DF,21 菅野 孝憲 GK,2,2,21 河田 晃兵 GK,41 土屋 征夫 DF,4 山本 英臣 DF,17 津田 琢磨 DF,8 新井 涼平 MF,6 マルキーニョス パラナ MF,18 下田 北斗 MF,27 阿部 翔平 MF,15 伊東 純也 FW,9 阿部 拓馬 FW,10 バレー FW,8.0,13.0
17045,2015-09-11,19:36,第10節,第1日,浦和,柏,埼玉スタジアム2002,雨のち曇,24.7,78,スカパー!/スカパー!プレミアムサービス,23957,30 興梠 慎三 FW,7 梅崎 司 MF,19 武藤 雄樹 MF,3 宇賀神 友弥 MF,8 柏木 陽介 MF,22 阿部 勇樹 MF,24 関根 貴大 MF,5 槙野 智章 DF,4 那須 大亮 DF,46 森脇 良太 DF,1 西川 周作 GK,1,0,21 菅野 孝憲 GK,27 キム チャンス DF,4 鈴木 大輔 DF,13 エドゥアルド DF,6 山中 亮輔 DF,30 クリスティアーノ MF,15 武富 孝介 MF,8 茨田 陽生 MF,7 大谷 秀和 MF,9 工藤 壮人 FW,11 エデルソン FW,1.0,8.0
17044,2015-09-12,18:36,第10節,第2日,鹿島,G大阪,県立カシマサッカースタジアム,晴,25.0,81,スカパー!/スカパー!プレミアムサービス,22380,18 赤﨑 秀平 FW,33 金崎 夢生 MF,8 土居 聖真 MF,25 遠藤 康 MF,40 小笠原 満男 MF,4 山村 和也 MF,16 山本 脩斗 DF,5 青木 剛 DF,14 ファン ソッコ DF,22 西 大伍 DF,21 曽ヶ端 準 GK,1,2,1 東口 順昭 GK,14 米倉 恒貴 DF,5 丹羽 大輝 DF,8 岩下 敬輔 DF,4 藤春 廣輝 DF,15 今野 泰幸 MF,7 遠藤 保仁 MF,13 阿部 浩之 MF,39 宇佐美 貴史 MF,11 倉田 秋 MF,29 パトリック FW,5.0,3.0
17037,2015-09-12,19:05,第10節,第2日,山形,広島,NDソフトスタジアム山形,晴,21.1,81,スカパー!/スカパー!プレミアムサービス,8137,11 ディエゴ FW,24 ロメロ フランク MF,22 キム ボムヨン MF,33 小椋 祥平 MF,15 宮阪 政樹 MF,5 アルセウ MF,26 宇佐美 宏和 MF,13 石川 竜也 DF,3 渡辺 広大 DF,4 西河 翔吾 DF,1 山岸 範宏 GK,1,3,1 林 卓人 GK,33 塩谷 司 DF,5 千葉 和彦 DF,4 水本 裕貴 DF,14 ミキッチ MF,8 森﨑 和幸 MF,6 青山 敏弘 MF,18 柏 好文 MF,9 ドウグラス MF,24 野津田 岳人 MF,11 佐藤 寿人 FW,18.0,2.0
17038,2015-09-12,19:04,第10節,第2日,FC東京,神戸,味の素スタジアム,晴,25.1,73,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22328,20 前田 遼一 FW,17 河野 広貴 FW,16 ネイサン バーンズ FW,22 羽生 直剛 MF,7 米本 拓司 MF,4 高橋 秀人 MF,6 太田 宏介 DF,5 丸山 祐市 DF,3 森重 真人 DF,2 徳永 悠平 DF,46 ブラダ アブラモフ GK,3,0,22 山本 海人 GK,6 高橋 峻希 DF,5 岩波 拓也 DF,14 増川 隆洋 DF,3 相馬 崇人 DF,24 三原 雅俊 MF,16 チョン ウヨン MF,32 前田 凌佑 MF,19 渡邉 千真 MF,10 森岡 亮太 MF,11 レアンドロ FW,3.0,11.0
17039,2015-09-12,19:06,第10節,第2日,湘南,松本,ShonanBMWスタジアム平塚,晴,24.8,71,スカパー!/スカパー!プレミアムサービス,12230,23 高山 薫 FW,19 大槻 周平 FW,2 菊地 俊介 FW,10 菊池 大介 MF,6 永木 亮太 MF,16 石川 俊輝 MF,5 古林 将太 MF,17 三竿 雄斗 DF,4 アンドレ バイア DF,3 遠藤 航 DF,1 秋元 陽太 GK,1,1,1 村山 智彦 GK,30 酒井 隆介 DF,4 飯田 真輝 DF,11 喜山 康平 DF,5 岩間 雄大 MF,3 田中 隼磨 MF,8 岩上 祐三 MF,26 キム ボギョン MF,36 安藤 淳 MF,23 工藤 浩平 MF,9 オビナ FW,8.0,16.0
17040,2015-09-12,18:35,第10節,第2日,甲府,川崎F,山梨中銀スタジアム,晴,24.4,62,スカパー!/スカパー!プレミアムサービス,11069,10 バレー FW,9 阿部 拓馬 FW,23 稲垣 祥 FW,27 阿部 翔平 MF,18 下田 北斗 MF,6 マルキーニョス パラナ MF,16 松橋 優 MF,17 津田 琢磨 DF,4 山本 英臣 DF,41 土屋 征夫 DF,21 河田 晃兵 GK,1,3,30 新井 章太 GK,17 武岡 優斗 DF,5 谷口 彰悟 DF,8 小宮山 尊信 DF,16 大島 僚太 MF,14 中村 憲剛 MF,18 エウシーニョ MF,22 中野 嘉大 MF,35 田坂 祐介 FW,11 小林 悠 FW,13 大久保 嘉人 FW,13.0,5.0
